MMM,2012,0.07562842220067978,-0.6222755312919617
MMM,2013,0.20449094474315643,-0.2665249705314636
MMM,2014,-0.030541419982910156,-0.2803269624710083
MMM,2015,-0.15870064496994019,-0.42950910329818726
MMM,2016,0.27303066849708557,-0.48063015937805176
MMM,2017,-0.26860809326171875,-0.35191839933395386
MMM,2018,-0.32389575242996216,-0.17342638969421387
MMM,2019,-0.16840046644210815,-0.2627277374267578
MMM,2020,0.3810148537158966,0.1531577855348587
ABT,2012,-0.16985535621643066,-0.4300615191459656
ABT,2013,-0.044088125228881836,-0.22590690851211548
ABT,2014,-0.10655796527862549,-0.41414231061935425
ABT,2015,-0.11606216430664062,-0.5570254325866699
ABT,2016,-0.20700109004974365,0.046851105988025665
ABT,2017,0.04293891042470932,-0.3978090286254883
ABT,2018,0.2955242395401001,-0.42898523807525635
ABT,2019,0.2915855944156647,-0.25819140672683716
ABT,2020,-0.06244868040084839,0.28942346572875977
ABBV,2013,0.11102711409330368,-0.21620768308639526
ABBV,2014,0.0367061048746109,-0.08710694313049316
ABBV,2015,-0.40893083810806274,0.12270638346672058
ABBV,2016,0.29229041934013367,-0.031156480312347412
ABBV,2017,-0.24958664178848267,-0.4076281785964966
ABBV,2018,-0.05029970407485962,0.019297659397125244
ABBV,2019,0.29400914907455444,0.06449950486421585
ABBV,2020,0.7627115249633789,0.16715684533119202
ABMD,2012,-0.03403586149215698,0.8856977224349976
ABMD,2013,0.3088313639163971,0.7023981809616089
ABMD,2014,0.3296874463558197,0.6179788112640381
ABMD,2015,0.2669931948184967,1.2162638902664185
ABMD,2016,0.09544587880373001,0.3786548972129822
ABMD,2017,0.20373685657978058,0.1657952070236206
ABMD,2018,0.36619266867637634,0.7348966598510742
ABMD,2019,-0.5204493403434753,0.4998877942562103
ABMD,2020,0.7442022562026978,0.8018686771392822
ACN,2012,-0.13078254461288452,-0.4133782982826233
ACN,2013,0.07337851077318192,-0.02044278383255005
ACN,2014,-0.12544286251068115,-0.047240614891052246
ACN,2015,0.09910822659730911,-0.3472350239753723
ACN,2016,-0.157132089138031,-0.30074405670166016
ACN,2017,-0.12148714065551758,-0.2264312505722046
ACN,2018,-0.05958449840545654,-0.15150988101959229
ACN,2019,0.3054209053516388,-0.3503535985946655
ACN,2020,0.7319398522377014,0.2162715345621109
ATVI,2012,-0.003553628921508789,-0.31666630506515503
ATVI,2013,-0.13218969106674194,0.4843578338623047
ATVI,2014,-0.05380171537399292,0.1385972946882248
ATVI,2015,-0.5481653213500977,0.38184449076652527
ATVI,2016,-0.09821528196334839,0.1924804002046585
ATVI,2017,0.2596361041069031,0.45006710290908813
ATVI,2018,0.2438928186893463,0.27905553579330444
ATVI,2019,0.1789587438106537,-0.013599216938018799
ATVI,2020,0.528853178024292,0.03825181722640991
ADBE,2012,-0.10720056295394897,0.09285624325275421
ADBE,2013,-0.3392404317855835,-0.07034868001937866
ADBE,2014,0.09068745374679565,0.16010932624340057
ADBE,2015,-0.3585561513900757,-0.030410349369049072
ADBE,2016,-0.07341587543487549,0.0408245250582695
ADBE,2017,-0.3314082622528076,0.17262308299541473
ADBE,2018,0.1834690272808075,-0.001704096794128418
ADBE,2019,0.06479842215776443,0.05741744488477707
ADBE,2020,0.49910587072372437,0.02369508147239685
AMD,2012,0.8271817564964294,0.921341598033905
AMD,2013,0.36022084951400757,0.8434889316558838
AMD,2014,-0.31155169010162354,0.12099818885326385
AMD,2015,0.13497239351272583,0.6612695455551147
AMD,2016,0.6577085852622986,1.1390260457992554
AMD,2017,0.3814077377319336,0.6624072790145874
AMD,2018,0.8560260534286499,0.7434742450714111
AMD,2019,0.5468449592590332,0.14031600952148438
AMD,2020,0.5151329636573792,0.14631620049476624
AAP,2012,0.007252458482980728,0.5242397785186768
AAP,2013,-0.18309450149536133,0.2576906681060791
AAP,2014,-0.22250962257385254,0.10828937590122223
AAP,2015,-0.6352862119674683,0.35491064190864563
AAP,2016,-0.24862205982208252,0.0783798098564148
AAP,2017,-0.493666410446167,0.2379353940486908
AAP,2018,-0.31654810905456543,0.14748941361904144
AAP,2019,-0.40409982204437256,-0.17224442958831787
AAP,2020,0.7626768946647644,0.49015432596206665
AES,2012,0.06334768980741501,-0.4973689317703247
AES,2013,0.1838175356388092,0.05532460659742355
AES,2014,0.39038658142089844,-0.4343905448913574
AES,2015,-0.12018811702728271,-0.21531033515930176
AES,2016,0.5481332540512085,-0.32631880044937134
AES,2017,-0.24363046884536743,-0.31308120489120483
AES,2018,0.41973310708999634,-0.1833011507987976
AES,2019,0.4081677198410034,-0.23703670501708984
AES,2020,0.9186328649520874,0.40545061230659485
AFL,2012,-0.22564983367919922,-0.47026991844177246
AFL,2013,0.11244376748800278,-0.35689759254455566
AFL,2014,0.23022274672985077,-0.3953514099121094
AFL,2015,-0.24256479740142822,-0.47702181339263916
AFL,2016,0.12488288432359695,-0.4691867232322693
AFL,2017,0.03875324875116348,-0.37912124395370483
AFL,2018,0.3023034334182739,-0.1266641616821289
AFL,2019,0.14386960864067078,-0.4384998083114624
AFL,2020,0.7549340724945068,0.8723334074020386
A,2012,0.0718725398182869,-0.29309654235839844
A,2013,-0.4355229139328003,0.001344054937362671
A,2014,-0.01336526870727539,0.016006916761398315
A,2015,-0.12172377109527588,-0.1651456356048584
A,2016,0.09730524569749832,-0.18615001440048218
A,2017,-0.10116797685623169,0.019329853355884552
A,2018,-0.04461038112640381,-0.15668392181396484
A,2019,0.16892367601394653,0.2479044646024704
A,2020,0.5347021222114563,0.154532328248024
